link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,Menu
https://www.zomato.com/pune/cafe-peter-bavdhan,"Cafe Peter
                                    ","Café,Dessert Parlor",Bavdhan,4.2,-822,3.9,-919,"Coffee,Desserts,Continental,Korean,Japanese,Cafe,",Rs. 700,"Coffee, Donut, Sandwich, Pasta, Waffles, Hot Chocolate, Cappuccino"
https://www.zomato.com/pune/cafe-durga-2-bavdhan,"Cafe Durga
                                    ",Quick Bites,Bavdhan,3,-43,2.9,-747,"Beverages,Fast Food,Chinese,",Rs. 300,
https://www.zomato.com/pune/cafe-durga-1-bavdhan,"Cafe Durga
                                    ",Quick Bites,Bavdhan,3,(21 Reviews),,,"Fast Food,",Rs. 200,
https://www.zomato.com/pune/the-biryani-life-bavdhan,"The Biryani Life
                                    ",,Bavdhan,3.8,(60 Reviews),,,"North Indian,Biryani,",Rs. 350,
https://www.zomato.com/pune/ovenstory-pizza-bavdhan,"Ovenstory Pizza
                                    ",,Bavdhan,3.6,(401 Reviews),,,"Pizza,",Rs. 600,
https://www.zomato.com/pune/rolls-mania-bavdhan,"Rolls Mania
                                    ",Quick Bites,Bavdhan,3.5,-170,4.3,"-4,802","Beverages,Fast Food,Rolls,",Rs. 300,Rolls
https://www.zomato.com/pune/natural-ice-cream-1-bavdhan,"Natural Ice Cream
                                    ",Dessert Parlor,Bavdhan,3.9,(24 Reviews),,,"Desserts,Ice Cream,",Rs. 150,
https://www.zomato.com/pune/faasos-1-bavdhan,"Faasos
                                    ",,Bavdhan,4.2,"(4,504 Reviews)",,,"Fast Food,Biryani,North Indian,Wraps,",Rs. 550,"Rajma, Veggie Wrap, Cheesy Chicken Wrap, Paneer Wrap, Butter Chicken, Biryani, Chocolate Fantasy"
https://www.zomato.com/pune/venkys-xprs-bavdhan,"Venky's Xprs
                                    ",Quick Bites,Bavdhan,3.5,-26,4,-348,"Fast Food,",Rs. 400,
https://www.zomato.com/pune/bakers-basket-bavdhan,"Baker's Basket
                                    ",Bakery,Bavdhan,3,-13,4.5,-172,"Fast Food,Desserts,Bakery,",Rs. 400,
https://www.zomato.com/pune/hungry-hippos-bavdhan,"Hungry Hippos
                                    ",,Bavdhan,2.9,(0 Reviews),,,"Biryani,Chinese,North Indian,",Rs. 400,
https://www.zomato.com/pune/hindustani-tadka-bavdhan,"Hindustani Tadka
                                    ",,Bavdhan,3.1,(0 Reviews),,,"Chinese,North Indian,",Rs. 400,
https://www.zomato.com/pune/rushhrs-bavdhan,"RushHrs
                                    ",Quick Bites,Bavdhan,2.7,-65,4.1,"-1,362","Salad,Burger,Rolls,Fast Food,",Rs. 500,"Burgers, Chicken Bomber Burger"
https://www.zomato.com/pune/amul-ice-cream-parlor-1-bavdhan,"Amul Ice Cream Parlor
                                    ",Dessert Parlor,Bavdhan,3.9,(78 Reviews),,,"Beverages,Ice Cream,",Rs. 200,
https://www.zomato.com/pune/amul-ice-cream-parlor-bavdhan,"Amul Ice Cream Parlor
                                    ",Dessert Parlor,Bavdhan,,,,,"Beverages,Ice Cream,",Rs. 200,
https://www.zomato.com/pune/box8-desi-meals-bavdhan,"BOX8 - Desi Meals
                                    ",,Bavdhan,3.9,(10.9K Reviews),,,"Desserts,Wraps,Biryani,Fast Food,North Indian,",Rs. 400,"Sandwich, Salad, Dal Makhani, Biryani, Paratha, Masala Lemonade, Gulab Jamun"
https://www.zomato.com/pune/peters-momo-center-bavdhan,"Peter's Momo Center
                                    ",,Bavdhan,4.2,(382 Reviews),,,"Momos,",Rs. 150,"Steamed Chicken Momo, Biryani, Veg Momos, Chicken Fried Momos"
https://www.zomato.com/pune/eatsome-bavdhan,"Eatsome
                                    ",Quick Bites,Bavdhan,3.5,-220,4,"-7,827","Fast Food,North Indian,Finger Food,Wraps,",Rs. 400,"Rolls, Paneer Roll"
https://www.zomato.com/pune/mojo-pizza-2x-toppings-bavdhan,"MOJO Pizza - 2X Toppings
                                    ",,Bavdhan,4.3,"(5,000 Reviews)",,,"Desserts,Italian,Pizza,",Rs. 500,"Bbq Chicken Pizza, Chicken Tikka, House Pizza, Cheesy Garlic Bread"
https://www.zomato.com/pune/the-good-bowl-bavdhan,"The Good Bowl
                                    ",,Bavdhan,3.9,"(1,622 Reviews)",,,"Desserts,North Indian,Biryani,Asian,",Rs. 500,"Dal Makhani, Macaroni"
https://www.zomato.com/pune/the-cake-cream-factory-bavdhan,"The Cake & Cream Factory
                                    ",Bakery,Bavdhan,3.2,(28 Reviews),,,"Desserts,Bakery,",Rs. 200,
https://www.zomato.com/pune/planet-9-bavdhan,"Planet 9
                                    ","Bar,Casual Dining",Bavdhan,4.4,-787,3.3,-49,"Biryani,Mughlai,North Indian,","Rs. 1,800","Biryani, Bannoffee Pie, Mushroom Tikka, Noodle, Pasta, Mocktails, Bhuna Gosht"
https://www.zomato.com/pune/the-cake-cream-factory-bavdhan,"The Cake & Cream Factory
                                    ",Bakery,Bavdhan,3.2,(28 Reviews),,,"Desserts,Bakery,",Rs. 200,
https://www.zomato.com/pune/sweet-truth-bavdhan,"Sweet Truth
                                    ",,Bavdhan,3.8,(724 Reviews),,,"Ice Cream,Desserts,Bakery,",Rs. 300,"Cheesecake, Chocolate Decadence, Chocolate Fantasy, Pancakes"
https://www.zomato.com/pune/slay-coffee-bavdhan,"Slay Coffee
                                    ",,Bavdhan,4.3,(53 Reviews),,,"Beverages,Coffee,",Rs. 300,
https://www.zomato.com/pune/thorats-baarbeque-misal-bavdhan,"Thorat's Baarbeque Misal
                                    ",Quick Bites,Bavdhan,3.8,(0 Reviews),,,"Street Food,Maharashtrian,",Rs. 250,
https://www.zomato.com/pune/the-wadapav-cafe-elite-bavdhan,"The Wadapav Cafe - Elite
                                    ",Café,Bavdhan,3.7,-178,4,-722,"Ice Cream,Cafe,",Rs. 650,"Cold Coffee, Filtered Coffee, Pasta, Sandwich, Chai, Vada Pav, Tea"
https://www.zomato.com/pune/taaareef-bavdhan,"Taaareef
                                    ",Casual Dining,Bavdhan,4.1,-221,3.8,-327,"Biryani,Mughlai,North Indian,","Rs. 1,200","Biryani, Tandoori Chicken"
https://www.zomato.com/pune/monginis-bavdhan,"Monginis
                                    ","Bakery,Dessert Parlor",Bavdhan,3.2,(21 Reviews),,,"Bakery,",Rs. 300,
https://www.zomato.com/pune/firangi-bake-bavdhan,"Firangi Bake
                                    ",,Bavdhan,4.1,(212 Reviews),,,"Modern Indian,Italian,Mexican,",Rs. 400,
https://www.zomato.com/pune/chicks-n-chips-bavdhan,"Chicks N Chips
                                    ",Food Truck,Bavdhan,3.8,(35 Reviews),,,"Fast Food,Burger,",Rs. 300,
https://www.zomato.com/pune/the-mint-leaf-resto-lounge-bavdhan,"The Mint Leaf Resto Lounge
                                    ","Lounge,Casual Dining",Bavdhan,3.9,-146,3.5,-92,"Bar Food,Chinese,North Indian,","Rs. 1,500",Garlic Naan
https://www.zomato.com/pune/ganesh-bhel-bavdhan,"Ganesh Bhel
                                    ",Quick Bites,Bavdhan,2.9,-40,3.7,-431,"Street Food,",Rs. 200,
https://www.zomato.com/pune/lunchbox-1-bavdhan,"Lunchbox
                                    ",,Bavdhan,,,,,"Beverages,Desserts,North Indian,Chinese,",Rs. 400,
https://www.zomato.com/pune/cake-connection-2-bavdhan,"Cake Connection
                                    ",Bakery,Bavdhan,,,,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/khatri-bandhu-pot-ice-cream-and-mastani-bavdhan,"Khatri Bandhu Pot Ice Cream and Mastani
                                    ",Dessert Parlor,Bavdhan,3.6,-24,4.1,-451,"Desserts,Ice Cream,",Rs. 250,
https://www.zomato.com/pune/oliva-veg-bavdhan,"Oliva Veg
                                    ",Casual Dining,Bavdhan,4.1,-556,3.7,"-2,219","Italian,North Indian,Asian,",Rs. 900,"Pasta, Pizza, Tiramisu, Garlic Bread, Noodle, Bruschettas, Cheese Nachos"
https://www.zomato.com/pune/new-poona-bakery-2-bavdhan,"New Poona Bakery
                                    ",Bakery,Bavdhan,2.7,(5 Reviews),,,"Beverages,Fast Food,Continental,Bakery,",Rs. 550,
https://www.zomato.com/pune/new-poona-bakery-cafe-bavdhan,"New Poona Bakery Cafe
                                    ","Café,Bakery",Bavdhan,2.3,(39 Reviews),,,"Beverages,Fast Food,Bakery,Cafe,",Rs. 550,
https://www.zomato.com/pune/the-bar-tales-bavdhan,"The Bar Tales
                                    ","Bar,Casual Dining",Bavdhan,4,-298,3.8,-114,"Chinese,North Indian,American,","Rs. 1,500","Nachos, Cocktails, Brownie, Mashed Potato, Sangria, Garlic Bread, Burmese Khao Suey"
https://www.zomato.com/pune/mandarin-oak-bavdhan,"Mandarin Oak
                                    ",,Bavdhan,4,(462 Reviews),,,"Beverages,Chinese,Asian,Thai,",Rs. 400,"Noodle, Hakka Noodles, Veg Manchurian, Burnt Garlic Rice"
https://www.zomato.com/pune/bread-story-bavdhan,"Bread Story
                                    ","Bakery,Dessert Parlor",Bavdhan,3.8,(93 Reviews),,,"Bakery,",Rs. 300,"Sandwich, Brownie, Garlic Bread, Blueberry Cheesecake, Chocolate Cake"
https://www.zomato.com/pune/the-fat-labrador-cafe-bavdhan,"The Fat Labrador Cafe
                                    ",Café,Bavdhan,4.1,(156 Reviews),,,"European,Cafe,",Rs. 600,"Chicken Bowl, Pasta Alfredo, Hot Chocolate, Omelette, Vietnamese Coffee, Tea, Sandwich"
https://www.zomato.com/pune/cafe-coffee-day-2-bavdhan,"Cafe Coffee Day
                                    ",Café,Bavdhan,2.3,(23 Reviews),,,"Sandwich,Beverages,Desserts,Fast Food,Cafe,",Rs. 600,
https://www.zomato.com/pune/cafe-coffee-day-bavdhan,"Cafe Coffee Day
                                    ",Café,Bavdhan,2.4,(363 Reviews),,,"Sandwich,Beverages,Desserts,Fast Food,Cafe,",Rs. 600,"Hot Chocolate, Hot Coffee, Cappuccino, Irish Coffee, Sandwich, Brownie, Latte"
https://www.zomato.com/pune/chinjabi-bavdhan,"Chinjabi
                                    ",Casual Dining,Bavdhan,3.9,-303,4,-807,"Beverages,Chinese,North Indian,","Rs. 1,200","Sea Food, Singapore Noodles, Lemon Coriander Soup, Manchurian, Chicken Rosali Kebab, Sweet Corn Chicken Soup, Noodle Soup"
https://www.zomato.com/pune/tamyra-the-wireless-kitchen-bavdhan,"Tamyra The Wireless Kitchen
                                    ",,Bavdhan,3.7,(735 Reviews),,,"Lucknowi,Mughlai,Biryani,North Indian,Chinese,",Rs. 500,"Phirni, Chicken Roll, Dahi Ke Kebab, Chicken Biryani, Chilli Paneer, Mutton Curry, Garlic Naan"
https://www.zomato.com/pune/tasty-tongues-chaats-bavdhan,"Tasty Tongues Chaats
                                    ",Quick Bites,Bavdhan,3.5,-480,3.5,"-4,502","Fast Food,Chinese,Street Food,North Indian,",Rs. 500,"Chaat, Paratha, Panipuri, Jalebi Rabri, Aloo Tikki, Samosa, Papri"
https://www.zomato.com/pune/kurtosshhh-bavdhan,"Kurtosshhh
                                    ",Casual Dining,Bavdhan,4.1,-270,3.9,-405,"Mexican,Italian,European,",Rs. 500,"Fries, Iced Tea, Pizza, Bubble Gum Shake, Paneer Makhani, Chicken Tikka, Burgers"
https://www.zomato.com/pune/d-palace-bavdhan,"D Palace
                                    ","Casual Dining,Bar",Bavdhan,3.9,-379,4,"-1,067","Mughlai,Seafood,Chinese,North Indian,","Rs. 1,200","Sea Food, Beer, Cocktails, Butter Chicken, Biryani, Multani Mushrooms, Chicken Lasagne"
https://www.zomato.com/pune/new-punjabi-grill-bavdhan,"New Punjabi Grill
                                    ",Casual Dining,Bavdhan,2.7,-247,3.5,"-4,424","North Indian,Kebab,",Rs. 600,"Paneer Tikka, Chana Masala, Kulcha, Chicken Tikka Masala, Chole Kulche"
https://www.zomato.com/pune/esha-cafe-bavdhan,"Esha Cafe
                                    ",Quick Bites,Bavdhan,,,,,"Beverages,Fast Food,Sandwich,Burger,",Rs. 200,
https://www.zomato.com/pune/karkhana-bavdhan,"Karkhana
                                    ",Casual Dining,Bavdhan,4.3,-994,3.8,-17,"Momos,Fast Food,North Indian,","Rs. 1,100","Pasta, Burgers, Chicken Chettinad, Salad, Paneer Khurchan, Roti, Mashed Potato"
https://www.zomato.com/pune/hungraze-bavdhan,"Hungraze
                                    ",,Bavdhan,3.7,(294 Reviews),,,"Asian,Fast Food,North Indian,",Rs. 500,"Salad, Pizza"
https://www.zomato.com/pune/the-brooklyn-creamery-bavdhan,"The Brooklyn Creamery
                                    ",,Bavdhan,,,,,"Ice Cream,",Rs. 150,
https://www.zomato.com/pune/awadh-e-malwa-bavdhan,"Awadh E Malwa
                                    ",Quick Bites,Bavdhan,4,-190,3.3,"-1,048","Biryani,Awadhi,North Indian,Lucknowi,",Rs. 600,"Chicken Masala, Cream Chicken, Butter Chicken, Chicken Biryani, Awadhi Paratha, Mutton Korma, Chicken Handi"
https://www.zomato.com/pune/fly-high-hinjawadi,"Fly High
                                    ",Bar,Hinjawadi,4.2,"-1,026",3.6,-492,"Thai,Seafood,North Indian,Chinese,Italian,Continental,","Rs. 2,000","Fish, Peri Peri Chicken, Chicken Nachos, Cocktails, Biryani, Long Island Iced Tea, Mocktails"
https://www.zomato.com/pune/mezza--hinjawadi,"Mezza 9
                                    ","Casual Dining,Bar",Hinjawadi,4.1,"-3,937",3.8,"-4,008","Italian,Asian,Mughlai,Mexican,Continental,","Rs. 1,700","Mocktails, Pasta, Dal Makhani, Nachos, Mutton Biryani, Cocktails, Beer"
https://www.zomato.com/pune/sunrise-restaurant-hinjawadi,"Sunrise Restaurant
                                    ",Bar,Hinjawadi,2.5,(15 Reviews),,,"Chinese,North Indian,","Rs. 1,700",
https://www.zomato.com/pune/nirvana-lounge-bar-the-grand-tamanna-hotel-hinjawadi,"Nirvana Lounge Bar - The Grand Tamanna Hotel
                                    ","Bar,Casual Dining",Hinjawadi,3.6,(99 Reviews),,,"Fast Food,Chinese,Salad,North Indian,","Rs. 1,700",Beer
https://www.zomato.com/pune/déjà-vu-bistro-hinjawadi,"Déjà Vu Bistro
                                    ","Casual Dining,Bar",Hinjawadi,3.9,(638 Reviews),,,"Seafood,Italian,North Indian,Continental,Chinese,","Rs. 1,600","Cocktails, Dal Tadka, Pizza, Mocktails, Tikka, Tandoori Chicken, Cheese French Fries"
https://www.zomato.com/pune/kohlis-firangi-dhaba-hinjawadi,"Kohli's Firangi Dhaba
                                    ",Casual Dining,Hinjawadi,4,"-1,516",3.5,-126,"Seafood,Fast Food,Mughlai,Chinese,North Indian,","Rs. 1,600","Mocktails, Biryani, Chicken Shawarama, Butter Chicken, Butter Naan, Rabri, Nachos"
https://www.zomato.com/pune/the-big-chill-bar-underground-hinjawadi,"The Big Chill Bar Underground
                                    ","Bar,Casual Dining",Hinjawadi,4,(398 Reviews),,,"Kebab,Chinese,North Indian,Continental,","Rs. 1,600","Cocktails, French Fries, Butter Chicken"
https://www.zomato.com/pune/marine-drive-hinjawadi,"Marine Drive
                                    ","Casual Dining,Bar",Hinjawadi,4,"-1,342",3.1,-45,"Asian,Italian,North Indian,Continental,","Rs. 1,500","Cocktails, Mocktails, Pizza, Tomato Soup, Pasta, Butter Chicken, Sea Food"
https://www.zomato.com/pune/lounge--hinjawadi,"Lounge 9
                                    ","Lounge,Casual Dining",Hinjawadi,3.6,(62 Reviews),,,"Bar Food,Finger Food,","Rs. 1,500",
https://www.zomato.com/pune/edge-bar-lounge-hinjawadi,"EDGE Bar & Lounge
                                    ","Bar,Casual Dining",Hinjawadi,3.2,-66,3.1,-59,"Continental,Asian,North Indian,","Rs. 1,500","Mocktails, Pasta"
https://www.zomato.com/pune/ranjai-hinjawadi,"Ranjai
                                    ",Bar,Hinjawadi,3.8,(148 Reviews),,,"Maharashtrian,North Indian,","Rs. 1,400","Mutton Sukha, Chicken Handi, Chicken Sukha, Sev Bhaji, Butter Chicken, Baingan Masala"
https://www.zomato.com/pune/aroma-the-greens-1-hinjawadi,"Aroma The Green's
                                    ","Casual Dining,Bar",Hinjawadi,3.6,-226,3.3,-181,"Mughlai,North Indian,Seafood,Chinese,","Rs. 1,400","Sea Food, Masala Papad, Fish, Matka Biryani, Chicken Tikka Masala, Hara Bhara Kebab, Jeera Rice"
https://www.zomato.com/pune/gusto-hinjawadi,"Gusto
                                    ",Casual Dining,Hinjawadi,,,,,"Continental,Chinese,North Indian,","Rs. 1,400",
https://www.zomato.com/pune/shriniwas-veg-hinjawadi,"Shriniwas Veg
                                    ",,Hinjawadi,,,,,"Fast Food,Chinese,South Indian,North Indian,",Rs. 500,
https://www.zomato.com/pune/satgurus-punjabi-rasoi-hinjawadi,"Satguru's Punjabi Rasoi
                                    ","Casual Dining,Bar",Hinjawadi,4.2,"-1,804",3.8,(21.7K),"Chinese,Mughlai,North Indian,","Rs. 1,000","Biryani, Dal Makhani, Tandoori Chicken, Paneer Lababdar, Naan, Mocktails, Butter Chicken"
https://www.zomato.com/pune/satgurus-punjabi-rasoi-express-hinjawadi,"Satguru's Punjabi Rasoi Express
                                    ",,Hinjawadi,3.7,(159 Reviews),,,"Chinese,North Indian,",Rs. 300,
https://www.zomato.com/pune/blu-grass-hinjawadi,"Blu Grass
                                    ",Casual Dining,Hinjawadi,4.1,(343 Reviews),,,"Italian,Continental,North Indian,","Rs. 1,300","Mocktails, Salad, Spring Roll"
https://www.zomato.com/pune/h2o-sports-bar-rooftop-hinjawadi,"H2O Sports Bar & Rooftop
                                    ","Bar,Casual Dining",Hinjawadi,3.7,(42 Reviews),,,"Mughlai,Chinese,North Indian,","Rs. 1,300",
https://www.zomato.com/pune/saundarya-garden-hinjawadi,"Saundarya Garden
                                    ","Casual Dining,Bar",Hinjawadi,3.9,"-1,041",3.8,-352,"Seafood,Chinese,North Indian,","Rs. 1,200","Butter Chicken, Tandoori Chicken, Sea Food, Butter Naan, Mocktails, Cocktails, Biryani"
https://www.zomato.com/pune/universal-barbeque-hinjawadi,"Universal Barbeque
                                    ","Casual Dining,Bar",Hinjawadi,4.4,"(3,484 Reviews)",,,"Chinese,North Indian,","Rs. 1,200","Fish, Momos, Pasta, Jalebi, Pizza, Chicken Wings, Brownie"
https://www.zomato.com/pune/salt--hinjawadi,"Salt 1
                                    ","Casual Dining,Bar",Hinjawadi,4.2,-318,3.5,-682,"Seafood,North Indian,Chinese,Continental,","Rs. 1,200","Mocktails, Paan Kulfi, Brownie, Murgh Ghee Roast, Hara Bhara Kebab, Beer, Paneer Angara"
https://www.zomato.com/pune/the-hub-hotel-ibis-hinjawadi,"The Hub - Hotel Ibis
                                    ",Casual Dining,Hinjawadi,,,,,"Mexican,Continental,North Indian,","Rs. 1,200",
https://www.zomato.com/pune/thekka-restro-lounge-hinjawadi,"Thekka Restro & Lounge
                                    ",Casual Dining,Hinjawadi,2.7,(26 Reviews),,,"Mughlai,North Indian,Chinese,Bar Food,","Rs. 1,000",
https://www.zomato.com/pune/kfc-hinjawadi,"KFC
                                    ",Quick Bites,Hinjawadi,3.8,-259,3.7,"-6,340","Beverages,Finger Food,Fast Food,Burger,",Rs. 450,"Chicken Bucket, Burgers"
